# {"exp_name": "Music Preference", "audio_controller": null, "response_device": null, "stim_rms": 0.01, "stim_fs": 48000, "stim_db": 65, "noise_db": 45, "output_dir": "data", "window_size": [2560, 1440], "screen_num": null, "full_screen": true, "force_quit": ["end"], "participant": "5", "monitor": null, "trigger_controller": null, "session": "00", "check_rms": "windowed", "suppress_resamp": false, "version": "dev", "safe_flipping": null, "n_channels": 2, "trigger_duration": 0.01, "joystick": false, "verbose": null, "date": "2025-08-05 13_23_31.708434", "file": "c:\\users\\admin\\desktop\\music_preference\\music_preference\\code\\stimulus_presentation\\music_preference_presentation_improved.py", "version_used": "2.0.0.dev0+fa61f59"}
timestamp	event	value
4513.81396140001	screen_text	8
4513.8139953000355	screen_text	9
4513.814028400055	flip	4513.813554500055
4514.014582100033	responses	{'preference': 4, 'pleasantness': 4, 'valence_arousal': 1, 'chills': 1}
4514.014736400044	trial_ok	None
4514.014930800011	stop	None
4514.517973500013	trial_id	5-3_proc.wav
4514.524478000007	play	None
4514.524643700046	screen_text	Trial number 14 out of 15 trials.
4514.5246895000455	flip	4514.524402300012
4746.9376354000415	stop	None
4746.938246300037	Trial data	{'trial_num': 13, 'trial_id': '5-3_proc.wav', 'song_file': '5-3_proc.wav', 'duration': np.float64(232.338875)}
4747.067016200046	screen_text	How much did you like or enjoy the song overall?
4747.06729830004	screen_text	1 = Not at all
4747.067353600054	screen_text	9 = Very much
4747.067413600045	screen_text	1
4747.067465200031	screen_text	2
4747.067521500052	screen_text	3
4747.067570200015	screen_text	4
4747.067621500057	screen_text	5
4747.067670900025	screen_text	6
4747.067724500026	screen_text	7
4747.067774300056	screen_text	8
4747.067824700032	screen_text	9
4747.067873100052	flip	4747.066991700034
4747.542940100015	Drift triggers were stamped at the following times: 	[324.74445833333334]
4750.702364600031	mouseclick	left,1524,493
4750.808887200023	screen_text	1
4750.809047100018	screen_text	2
4750.80908820004	screen_text	3
4750.8091243000235	screen_text	4
4750.809157800046	screen_text	5
4750.809191600012	screen_text	6
4750.809224300028	screen_text	7
4750.80925640004	screen_text	8
4750.809290800011	screen_text	9
4750.809324300033	flip	4750.808881000034
4751.029337300046	screen_text	How pleasant or unpleasant did you find the song?
4751.0294987000525	screen_text	1 = Extremely unpleasant
4751.029542500037	screen_text	9 = Extremely pleasant
4751.029580300034	screen_text	1
4751.029616100015	screen_text	2
4751.029650600045	screen_text	3
4751.029683100001	screen_text	4
4751.029716900026	screen_text	5
4751.029749600042	screen_text	6
4751.029781900055	screen_text	7
4751.029815400019	screen_text	8
4751.029847800033	screen_text	9
4751.0298817	flip	4751.029331700003
4753.966285600036	mouseclick	left,1527,507
4754.069981500041	screen_text	1
4754.0701586000505	screen_text	2
4754.070205200056	screen_text	3
4754.070241500041	screen_text	4
4754.070275800012	screen_text	5
4754.0703086000285	screen_text	6
4754.0703431	screen_text	7
4754.070377200027	screen_text	8
4754.070411300054	screen_text	9
4754.070444600016	flip	4754.0699770000065
4754.290207000042	screen_text	How emotionally intense or stimulating was the song for you?
4754.290371800016	screen_text	1 = Not intense or stimulating at all
4754.290416200005	screen_text	9 = Extremely intense or stimulating
4754.29045270005	screen_text	1
4754.2904869000195	screen_text	2
4754.290522800002	screen_text	3
4754.290556000022	screen_text	4
4754.290588800039	screen_text	5
4754.29062320001	screen_text	6
4754.290657300036	screen_text	7
4754.290691100003	screen_text	8
4754.290724500024	screen_text	9
4754.29075710004	flip	4754.290201400057
4756.774417100009	mouseclick	left,1136,523
4758.2383281000075	mouseclick	left,1148,488
4758.328919500054	screen_text	1
4758.329162400041	screen_text	2
4758.329225600057	screen_text	3
4758.329264700005	screen_text	4
4758.329298300028	screen_text	5
4758.32933170005	screen_text	6
4758.32936470001	screen_text	7
4758.329396800022	screen_text	8
4758.329430000042	screen_text	9
4758.329463400005	flip	4758.328907200019
4758.549323500018	screen_text	To what extent did you feel chills, goosebumps, \n or a strong emotional reaction while listening to the song?
4758.549484700023	screen_text	1 = Not at all
4758.549528500007	screen_text	9 = Very strongly
4758.549564200046	screen_text	1
4758.549598200014	screen_text	2
4758.54963220004	screen_text	3
4758.549664800055	screen_text	4
4758.549696800008	screen_text	5
4758.549730400031	screen_text	6
4758.54976350005	screen_text	7
4758.5497969000135	screen_text	8
4758.549829500029	screen_text	9
4758.549861700041	flip	4758.549317700032
4759.638353399991	mouseclick	left,762,500
4759.710618500016	screen_text	1
4759.710782500042	screen_text	2
4759.7108292000485	screen_text	3
4759.710872500029	screen_text	4
4759.710908500012	screen_text	5
4759.7109440000495	screen_text	6
4759.710976900009	screen_text	7
4759.711011000036	screen_text	8
4759.7110445	screen_text	9
4759.71107770002	flip	4759.710612300027
4759.911558300024	responses	{'preference': 7, 'pleasantness': 7, 'valence_arousal': 4, 'chills': 1}
4759.911665800028	trial_ok	None
4759.911845400056	stop	None
4760.415019600012	trial_id	2-1_proc.wav
4840.296572300023	play	None
4840.296762800019	screen_text	Trial number 15 out of 15 trials.
4840.296817700029	flip	4840.29644580005
5165.118164400046	stop	None
5165.118778200005	Trial data	{'trial_num': 14, 'trial_id': '2-1_proc.wav', 'song_file': '2-1_proc.wav', 'duration': np.float64(324.764458)}
5165.239331300021	screen_text	How much did you like or enjoy the song overall?
5165.239485100028	screen_text	1 = Not at all
5165.239531100029	screen_text	9 = Very much
5165.239567000011	screen_text	1
5165.239601100038	screen_text	2
5165.2396342000575	screen_text	3
5165.239669500035	screen_text	4
5165.239741000056	screen_text	5
5165.239779400057	screen_text	6
5165.23981270002	screen_text	7
5165.239847900055	screen_text	8
5165.23988150002	screen_text	9
5165.239914600039	flip	5165.239325500035
5170.102376900031	mouseclick	left,1271,496
5170.196323800017	screen_text	1
5170.196482000058	screen_text	2
5170.196525700041	screen_text	3
5170.1965624000295	screen_text	4
5170.196596200054	screen_text	5
5170.196631700033	screen_text	6
5170.196665000054	screen_text	7
5170.196699300024	screen_text	8
5170.196732200042	screen_text	9
5170.1967649	flip	5170.196318300033
5170.416818600032	screen_text	How pleasant or unpleasant did you find the song?
5170.416983500007	screen_text	1 = Extremely unpleasant
5170.417027600051	screen_text	9 = Extremely pleasant
5170.417064500041	screen_text	1
5170.41710390005	screen_text	2
5170.417137900018	screen_text	3
5170.417170900037	screen_text	4
5170.4172053000075	screen_text	5
5170.417239000031	screen_text	6
5170.417272700055	screen_text	7
5170.417306700023	screen_text	8
5170.41733950004	screen_text	9
5170.417373600008	flip	5170.416812600044
5171.574290700024	mouseclick	left,1272,496
5171.66825690004	screen_text	1
5171.668409900041	screen_text	2
5171.668458800006	screen_text	3
5171.668499600026	screen_text	4
5171.668554900039	screen_text	5
5171.668590000016	screen_text	6
5171.66864540003	screen_text	7
5171.668713400024	screen_text	8
5171.668764100003	screen_text	9
5171.668799200037	flip	5171.668250100047
5171.888633400027	screen_text	How emotionally intense or stimulating was the song for you?
5171.888788600045	screen_text	1 = Not intense or stimulating at all
5171.888830400014	screen_text	9 = Extremely intense or stimulating
5171.888868000009	screen_text	1
5171.888903400046	screen_text	2
5171.888936800009	screen_text	3
5171.888969700027	screen_text	4
5171.88900330005	screen_text	5
5171.8890361000085	screen_text	6
5171.88906950003	screen_text	7
5171.889102600049	screen_text	8
5171.889134500001	screen_text	9
5171.889168100024	flip	5171.8886279000435
5173.726313400024	mouseclick	left,1022,501
5173.808587100008	screen_text	1
5173.808749000018	screen_text	2
5173.808790500043	screen_text	3
5173.808824800013	screen_text	4
5173.80885890004	screen_text	5
5173.808894800022	screen_text	6
5173.808926900034	screen_text	7
5173.808960200055	screen_text	8
5173.808993000013	screen_text	9
5173.809026600036	flip	5173.80858110002
5174.0296383000095	screen_text	To what extent did you feel chills, goosebumps, \n or a strong emotional reaction while listening to the song?
5174.029800700024	screen_text	1 = Not at all
5174.029842100048	screen_text	9 = Very strongly
5174.029906800017	screen_text	1
5174.029939300031	screen_text	2
5174.029991800024	screen_text	3
5174.030037100019	screen_text	4
5174.030087400053	screen_text	5
5174.030132500047	screen_text	6
5174.030182600021	screen_text	7
5174.030231100041	screen_text	8
5174.030278600054	screen_text	9
5174.030323300045	flip	5174.029632800026
5175.702278600016	mouseclick	left,759,507
5175.773293200007	screen_text	1
5175.773557700042	screen_text	2
5175.77362490003	screen_text	3
5175.773661400017	screen_text	4
5175.773697100056	screen_text	5
5175.773731700028	screen_text	6
5175.773767000006	screen_text	7
5175.773799900024	screen_text	8
5175.773832100036	screen_text	9
5175.773866600008	flip	5175.773284700001
5175.9740382000455	responses	{'preference': 5, 'pleasantness': 5, 'valence_arousal': 3, 'chills': 1}
5175.974141100014	trial_ok	None
5175.9743258000235	stop	None
5176.482608300052	screen_text	ya did it!
5176.482815000054	flip	5176.482604000019
5193.871036800032	keypress	end
5193.951461500023	stop	None
